UWI,Lahee Classification,Well Trajectory,Projected Formation,Producing Formation,Field,Type,Spud Date,Total Well Depth (mKB),True Vertical Depth (m TVD),Rig Release Date,Drilling Contractor Name,Completion Length (m),Last Injection Date,Last Production Date,Full Status,Base Of Groundwater Protection Elev. (m above sea level),Base Of Groundwater Protection Depth (mKB),Recovery Mechanism,Scheme Sub Type,Completion Bottom (mKB),Completion Top (mKB),Deepest Form. Depth (mKB),Deepest Form. Name,Cum. BOE (bbl),Geological Formation,Fractured Well Flag,EDCT,PSAC Area Code,LLR Abandonment Area,Cum. Gas Injection - E3M3 (e3m3),Cum. Water Production (bbl),Cum. Oil Production (bbl),Surface Aband. Date,Cum. Oil Production (m3),Cum. Water Production (m3),Final Drill Date,Ground Elevation (m above sea level),Initial 3Mth Prod. Gas (Mcf/d),Initial 3Mth Prod. Oil (BBL/d),Initial 3Mth Prod. Water (BBL/d),Last 3Mth Prod. Gas (Mcf/d),Last 3Mth Prod. Oil (BBL/d),Last 3Mth Prod. Water (BBL/d),Initial 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. Condensate (BBL/d),Cum. Condensate Production (bbl),Cum. Water Injection - M3 (m3),Cum. Co2 Injection (e3m3),Oil Pool  Area Pool Ha (ha),Oil Pool Average Pay Thickness (m),Oil Pool Initial Pressure (kpa),Oil Pool Temperature (ºC),Licence,Perforation Count,Cum. Condensate Production (m3),Cum. CO2 Injection (mcf),Cum. Gas Production (e3m3),Cum. Gas Production (mcf),Initial 3Mth Prod. Condensate (BBL/d),Cum. Water Injection - BBL (bbl),Cement Amount,Cement Type,Cement Unit
102/16-32-041-04W4/02,DEEPER-POOLTEST,Deviated,LEDUC FM,,DOLCY,,20050929,825,817.29,20051007,CAMARO DRILLING LTD.,,,,Abandoned,399.5,280.2,PRIMARY,,,,735.36,WOODBEND GRP,,,,280,AB4,Medicine Hat,,,,20081127,,,20051002,676.3,,,,,,,,,,,,,,,,,0337984,2,,,,,,,19.2,LIGHT WEIGHT,Cubic metres
102/10-24-034-10W4/00,DEEPER-POOLTEST,Vertical,MANNVILLE GRP,PROVOST COMMINGLED MFP9515,PROVOST,,20021206,1112,0,20021210,TEMPCO DRILLING LTD,4,,20080301,Abandoned Zone Gas,436.66,344.3,PRIMARY,,770,766,1083.63,WABAMUN GRP,2057.3838,BELLY RIVER DD,YES,140,AB3,Medicine Hat,0,6.2898107,0,20190116,0,1,20021209,776.9,25.86,,0.07,3.92,,0.2,4.46,0.68,,0,0,,,2,,,0275724,2,0,,337.9,11932.826,,0,12,CLASS G NEAT,Tonnes
102/10-24-034-10W4/00,DEEPER-POOLTEST,Vertical,MANNVILLE GRP,PROVOST COMMINGLED MFP9515,PROVOST,,20021206,1112,0,20021210,TEMPCO DRILLING LTD,4,,20080301,Abandoned Zone Gas,436.66,344.3,PRIMARY,,770,766,1083.63,WABAMUN GRP,2057.3838,BELLY RIVER DD,YES,140,AB3,Medicine Hat,0,6.2898107,0,20190116,0,1,20021209,776.9,25.86,,0.07,3.92,,0.2,4.46,0.68,,0,0,,,2,,,0275724,2,0,,337.9,11932.826,,0,24.2,GPSL/GPCEM/THX,Tonnes
100/10-20-060-21W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,THORHILD MANNVILLE Q2Q,THORHILD,,19960516,807,0,19960521,TRI-CITY DRILLING INC.,22,,20010201,Abandoned Zone Gas,441.13,212.4,PRIMARY,,671,649.5,791.5,WABAMUN GRP,99406.52,MANNVILLE Q2Q,,BWL,AB5,Athabasca/Peace River,0,222.6593,0,20141105,0,35.4,19960518,650.3,835.08,,2.07,134.67,,1.66,143.98,23.22,,0,0,,,,,,0186989,4,0,,16326.3,576557.8,,0,13.7,CLASS G NEAT,Tonnes
100/10-20-060-21W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,THORHILD MANNVILLE Q2Q,THORHILD,,19960516,807,0,19960521,TRI-CITY DRILLING INC.,22,,20010201,Abandoned Zone Gas,441.13,212.4,PRIMARY,,671,649.5,791.5,WABAMUN GRP,99406.52,MANNVILLE Q2Q,,BWL,AB5,Athabasca/Peace River,0,222.6593,0,20141105,0,35.4,19960518,650.3,835.08,,2.07,134.67,,1.66,143.98,23.22,,0,0,,,,,,0186989,4,0,,16326.3,576557.8,,0,20,GPSL/GPCEM/THX,Tonnes
100/10-20-060-21W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,THORHILD MANNVILLE Q2Q,THORHILD,,19960516,807,0,19960521,TRI-CITY DRILLING INC.,22,,20010201,Abandoned Zone Gas,441.13,212.4,PRIMARY,,671,649.5,791.5,WABAMUN GRP,99406.52,MANNVILLE Q2Q,,BWL,AB5,Athabasca/Peace River,0,222.6593,0,20141105,0,35.4,19960518,650.3,835.08,,2.07,134.67,,1.66,143.98,23.22,,0,0,,,,,,0186989,4,0,,16326.3,576557.8,,0,6.2,GPSL/GPCEM/THX,Tonnes
100/06-35-022-21W4/00,DEVELOPMENT,Vertical,MEDICINE HAT SD,GLEICHEN COMMINGLED MFP9501,GLEICHEN,,19850509,882,0,19850513,HIPLAINS DRILLING,4,,19981201,Abandoned Zone Gas,422.05,517.3,PRIMARY,,842,838,837.5,MEDICINE HAT SD,49418.613,EDMONTON A,YES,BWL,AB3,Calgary/Edmonton,0,3.7738864,0,20220524,0,0.6,19850512,936.3,209.4,,0.02,40.19,,0.02,36.1,6.93,,0,0,,,,,,0113760,6,0,,8116.4,286627.97,,0,8,CLASS G NEAT,Tonnes
100/06-35-022-21W4/00,DEVELOPMENT,Vertical,MEDICINE HAT SD,GLEICHEN COMMINGLED MFP9501,GLEICHEN,,19850509,882,0,19850513,HIPLAINS DRILLING,4,,19981201,Abandoned Zone Gas,422.05,517.3,PRIMARY,,842,838,837.5,MEDICINE HAT SD,49418.613,EDMONTON A,YES,BWL,AB3,Calgary/Edmonton,0,3.7738864,0,20220524,0,0.6,19850512,936.3,209.4,,0.02,40.19,,0.02,36.1,6.93,,0,0,,,,,,0113760,6,0,,8116.4,286627.97,,0,12,G + 4 PC GEL,Tonnes
100/06-35-022-21W4/00,DEVELOPMENT,Vertical,MEDICINE HAT SD,GLEICHEN COMMINGLED MFP9501,GLEICHEN,,19850509,882,0,19850513,HIPLAINS DRILLING,4,,19981201,Abandoned Zone Gas,422.05,517.3,PRIMARY,,842,838,837.5,MEDICINE HAT SD,49418.613,EDMONTON A,YES,BWL,AB3,Calgary/Edmonton,0,3.7738864,0,20220524,0,0.6,19850512,936.3,209.4,,0.02,40.19,,0.02,36.1,6.93,,0,0,,,,,,0113760,6,0,,8116.4,286627.97,,0,5,CLASS G NEAT,Tonnes
102/12-26-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930502,1015,1003.3,19930506,CAYMAN VENTURES LTD.,4,,20050401,Abandoned Crude Oil,399.18,338.6,PRIMARY,,988,984.2,983.8,ELLERSLIE MBR,85672.96,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,1937392.5,83237.47,20160923,13233.7,308020.8,19930505,734.3,13.32,107.39,3.18,0.83,2.39,1207.3,109.69,2.53,,0,0,,184,3,6464,34,0157975,1,0,,400,14125.866,,0,10.5,CLASS A NEAT,Tonnes
102/12-26-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930502,1015,1003.3,19930506,CAYMAN VENTURES LTD.,4,,20050401,Abandoned Crude Oil,399.18,338.6,PRIMARY,,988,984.2,983.8,ELLERSLIE MBR,85672.96,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,1937392.5,83237.47,20160923,13233.7,308020.8,19930505,734.3,13.32,107.39,3.18,0.83,2.39,1207.3,109.69,2.53,,0,0,,184,3,6464,34,0157975,1,0,,400,14125.866,,0,7,GPSL/GPCEM/THX,Tonnes
102/12-26-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930502,1015,1003.3,19930506,CAYMAN VENTURES LTD.,4,,20050401,Abandoned Crude Oil,399.18,338.6,PRIMARY,,988,984.2,983.8,ELLERSLIE MBR,85672.96,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,1937392.5,83237.47,20160923,13233.7,308020.8,19930505,734.3,13.32,107.39,3.18,0.83,2.39,1207.3,109.69,2.53,,0,0,,184,3,6464,34,0157975,1,0,,400,14125.866,,0,13.5,LIGHT WEIGHT,Tonnes
102/12-26-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930502,1015,1003.3,19930506,CAYMAN VENTURES LTD.,4,,20050401,Abandoned Crude Oil,399.18,338.6,PRIMARY,,988,984.2,983.8,ELLERSLIE MBR,85672.96,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,1937392.5,83237.47,20160923,13233.7,308020.8,19930505,734.3,13.32,107.39,3.18,0.83,2.39,1207.3,109.69,2.53,,0,0,,184,3,6464,34,0157975,1,0,,400,14125.866,,0,7,GPSL/GPCEM/THX,Tonnes
100/16-36-057-08W5/00,OUTPOST,Vertical,BANFF FM,,PADDLE RIVER,,19870201,1508.5,0,19870210,PRECISION DRILLING CORPORATION,11,,,Abandoned,-17.5,718.7,PRIMARY,,1474.6,1464,1484,BANFF FM,,,,BWL,AB5,Drayton Valley/Grande Prairie,,,,20090328,,,19870206,697.8,,,,,,,,,,,,,,,,,0125696,6,,,,,,,15,CLASS G NEAT,Tonnes
100/16-36-057-08W5/00,OUTPOST,Vertical,BANFF FM,,PADDLE RIVER,,19870201,1508.5,0,19870210,PRECISION DRILLING CORPORATION,11,,,Abandoned,-17.5,718.7,PRIMARY,,1474.6,1464,1484,BANFF FM,,,,BWL,AB5,Drayton Valley/Grande Prairie,,,,20090328,,,19870206,697.8,,,,,,,,,,,,,,,,,0125696,6,,,,,,,7.8,1:2:4 POZ,Cubic metres
100/16-36-057-08W5/00,OUTPOST,Vertical,BANFF FM,,PADDLE RIVER,,19870201,1508.5,0,19870210,PRECISION DRILLING CORPORATION,11,,,Abandoned,-17.5,718.7,PRIMARY,,1474.6,1464,1484,BANFF FM,,,,BWL,AB5,Drayton Valley/Grande Prairie,,,,20090328,,,19870206,697.8,,,,,,,,,,,,,,,,,0125696,6,,,,,,,3,CLASS G NEAT,Tonnes
1C0/12-10-040-03W4/02,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST COMMINGLED POOL 129,PROVOST,,19881202,894,864.67,19881206,TRI-CITY DRILLING INC.,2,,19920501,Abandoned Crude Oil,417.14,294.1,PRIMARY,,840.5,839,843,DINA MBR,1014.483,CUMMINGS I,,BWL,AB4,Medicine Hat,0,1851.7203,955.42224,19960918,151.9,294.4,19881205,707.5,4.2,11.73,22.86,5.62,15.66,30.36,12.45,16.63,,0,0,,,4,5430,30,0137418,5,0,,9.7,342.55228,,0,12.5,CLASS G NEAT,Cubic metres
1C0/12-10-040-03W4/02,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST COMMINGLED POOL 129,PROVOST,,19881202,894,864.67,19881206,TRI-CITY DRILLING INC.,2,,19920501,Abandoned Crude Oil,417.14,294.1,PRIMARY,,840.5,839,843,DINA MBR,1014.483,CUMMINGS I,,BWL,AB4,Medicine Hat,0,1851.7203,955.42224,19960918,151.9,294.4,19881205,707.5,4.2,11.73,22.86,5.62,15.66,30.36,12.45,16.63,,0,0,,,4,5430,30,0137418,5,0,,9.7,342.55228,,0,16,1:1:2 POZ,Tonnes
1C0/12-10-040-03W4/02,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST COMMINGLED POOL 129,PROVOST,,19881202,894,864.67,19881206,TRI-CITY DRILLING INC.,2,,19920501,Abandoned Crude Oil,417.14,294.1,PRIMARY,,840.5,839,843,DINA MBR,1014.483,CUMMINGS I,,BWL,AB4,Medicine Hat,0,1851.7203,955.42224,19960918,151.9,294.4,19881205,707.5,4.2,11.73,22.86,5.62,15.66,30.36,12.45,16.63,,0,0,,,4,5430,30,0137418,5,0,,9.7,342.55228,,0,10,CLASS G NEAT,Tonnes
100/02-10-037-05W4/00,DEVELOPMENT,Vertical,DINA MBR,PROVOST DINA OO,PROVOST,,19880526,957,0,19880531,COMM WHIT INVESTMENTS LTD,4,,20020701,Abandoned Crude Oil,363.4,388.2,PRIMARY,,926,922.1,918,DINA MBR,79910.086,DINA OO,YES,BWL,AB4,Medicine Hat,0,35840.6,76974.7,20181101,12238,5698.2,19880529,748.2,6.28,24.08,3.99,1.61,1.21,1.95,25.16,1.49,,0,0,,65,4,6248,27,0133920,2,0,,482.1,17025.201,,0,12.6,CLASS A NEAT,Tonnes
100/02-10-037-05W4/00,DEVELOPMENT,Vertical,DINA MBR,PROVOST DINA OO,PROVOST,,19880526,957,0,19880531,COMM WHIT INVESTMENTS LTD,4,,20020701,Abandoned Crude Oil,363.4,388.2,PRIMARY,,926,922.1,918,DINA MBR,79910.086,DINA OO,YES,BWL,AB4,Medicine Hat,0,35840.6,76974.7,20181101,12238,5698.2,19880529,748.2,6.28,24.08,3.99,1.61,1.21,1.95,25.16,1.49,,0,0,,65,4,6248,27,0133920,2,0,,482.1,17025.201,,0,18.2,1:1:2 POZ,Tonnes
100/02-10-037-05W4/00,DEVELOPMENT,Vertical,DINA MBR,PROVOST DINA OO,PROVOST,,19880526,957,0,19880531,COMM WHIT INVESTMENTS LTD,4,,20020701,Abandoned Crude Oil,363.4,388.2,PRIMARY,,926,922.1,918,DINA MBR,79910.086,DINA OO,YES,BWL,AB4,Medicine Hat,0,35840.6,76974.7,20181101,12238,5698.2,19880529,748.2,6.28,24.08,3.99,1.61,1.21,1.95,25.16,1.49,,0,0,,65,4,6248,27,0133920,2,0,,482.1,17025.201,,0,6.6,GPSL/GPCEM/THX,Tonnes
100/04-28-049-02W4/00,DEVELOPMENT,Vertical,REX MBR,LLOYDMINSTER SPARKY GGG,LLOYDMINSTER,,20000308,646,0,20000313,TRINIDAD DRILLING LTD.,8,,20051001,Abandoned Crude Oil,454.5,215.6,PRIMARY,,602,594.5,590,SPARKY MBR,7537.8325,SPARKY GGG,,BWL,AB4,Medicine Hat,0,4945.0493,7465.3765,20051103,1186.9,786.2,20000310,667.6,3.62,64.02,20.03,2.65,47.1,14.9,64.64,47.56,,0,0,,757,4,3902,28,0234072,2,0,,11.9,420.24454,,0,10.5,CLASS G NEAT,Tonnes
100/02-22-005-05W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,MANYBERRIES SUNBURST Q,MANYBERRIES,,19850501,1136,0,19850505,BLUE-BIRD DRILLING CO LTD,2,19930901,20070901,Abandoned Crude Oil,479.7,527.4,WATER FLOOD,Waterflood,1100,1098,1115,RIERDON FM,113695.234,SUNBURST Q,YES,BWL,AB3,Medicine Hat,0,216.99847,106476.43,20201118,16928.4,34.5,19850504,1003.7,18.02,84.63,2.49,19.19,1.02,2.36,87.74,4.33,,0,24.6,0,,2,8568,33,0112853,1,0,0,1185.6,41869.07,,154.72935,24,1:2:6 POZ,Tonnes
100/02-22-005-05W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,MANYBERRIES SUNBURST Q,MANYBERRIES,,19850501,1136,0,19850505,BLUE-BIRD DRILLING CO LTD,2,19930901,20070901,Abandoned Crude Oil,479.7,527.4,WATER FLOOD,Waterflood,1100,1098,1115,RIERDON FM,113695.234,SUNBURST Q,YES,BWL,AB3,Medicine Hat,0,216.99847,106476.43,20201118,16928.4,34.5,19850504,1003.7,18.02,84.63,2.49,19.19,1.02,2.36,87.74,4.33,,0,24.6,0,,2,8568,33,0112853,1,0,0,1185.6,41869.07,,154.72935,5,G + 18 PC SALT,Tonnes
100/11-27-018-21W4/00,NEW POOL WILDCAT,Vertical,MISSISSIPPIAN SYSTEM,QUEENSTOWN OSTRACOD H,QUEENSTOWN,,20011001,1475,0,20011007,CHAMPION DRILLING INC.,2,,20091001,Abandoned Zone Gas,437.69,497.1,PRIMARY,,1431.5,1430,1456,PEKISKO FM,50876.05,OSTRACOD H,,140,AB3,Calgary/Edmonton,0,11193.977,0,20191106,0,1779.7,20011005,934.8,474.6,,0.25,0.77,,2.52,84.35,2.22,2.09,622.06226,0,,,,,,0259914,3,98.9,,8253.6,291473.12,2.52,0,26,CLASS G NEAT,Tonnes
100/11-27-018-21W4/00,NEW POOL WILDCAT,Vertical,MISSISSIPPIAN SYSTEM,QUEENSTOWN OSTRACOD H,QUEENSTOWN,,20011001,1475,0,20011007,CHAMPION DRILLING INC.,2,,20091001,Abandoned Zone Gas,437.69,497.1,PRIMARY,,1431.5,1430,1456,PEKISKO FM,50876.05,OSTRACOD H,,140,AB3,Calgary/Edmonton,0,11193.977,0,20191106,0,1779.7,20011005,934.8,474.6,,0.25,0.77,,2.52,84.35,2.22,2.09,622.06226,0,,,,,,0259914,3,98.9,,8253.6,291473.12,2.52,0,8.5,GPSL/GPCEM/THX,Tonnes
100/11-27-018-21W4/00,NEW POOL WILDCAT,Vertical,MISSISSIPPIAN SYSTEM,QUEENSTOWN OSTRACOD H,QUEENSTOWN,,20011001,1475,0,20011007,CHAMPION DRILLING INC.,2,,20091001,Abandoned Zone Gas,437.69,497.1,PRIMARY,,1431.5,1430,1456,PEKISKO FM,50876.05,OSTRACOD H,,140,AB3,Calgary/Edmonton,0,11193.977,0,20191106,0,1779.7,20011005,934.8,474.6,,0.25,0.77,,2.52,84.35,2.22,2.09,622.06226,0,,,,,,0259914,3,98.9,,8253.6,291473.12,2.52,0,27,1:1:4 POZ,Tonnes
100/14-32-052-15W4/04,OUTPOST,Vertical,IRETON FM,ROYAL VIKING I,ROYAL,,20060708,820,0,20060721,CAMARO DRILLING LTD.,1,,20120801,Suspended Gas,333.55,328.2,PRIMARY,,614.5,613.5,750.97,GLAUCONITIC SS,6704.9155,VIKING I,,140,AB5,Lloydminster,0,6.2898107,0,,0,1,20060720,657.8,211.91,,0.13,44.45,,0.21,36.54,7.66,,0,0,,,,,,0356818,4,0,,1101.2,38888.51,,0,8,CLASS G NEAT,Tonnes
100/14-32-052-15W4/04,OUTPOST,Vertical,IRETON FM,ROYAL VIKING I,ROYAL,,20060708,820,0,20060721,CAMARO DRILLING LTD.,1,,20120801,Suspended Gas,333.55,328.2,PRIMARY,,614.5,613.5,750.97,GLAUCONITIC SS,6704.9155,VIKING I,,140,AB5,Lloydminster,0,6.2898107,0,,0,1,20060720,657.8,211.91,,0.13,44.45,,0.21,36.54,7.66,,0,0,,,,,,0356818,4,0,,1101.2,38888.51,,0,33,LIGHT WEIGHT,Tonnes
100/01-06-045-11W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19930321,850,0,19930326,PRECISION DRILLING CORPORATION,3,,20130701,Abandoned Crude Oil,436.4,269,PRIMARY,Waterflood,773,770,823,GLAUCONITIC SS,124211.4,SPARKY I,YES,BWL,AB4,Medicine Hat,0,1104767.5,108790.45,20190529,17296.3,175644,19930325,702,264.11,59.46,3.59,0.73,0.55,116.08,105,0.68,,0,0,,140,2,5262,30,0157283,1,0,,2532.7,89441.45,,0,12.2,CLASS G NEAT,Cubic metres
100/01-06-045-11W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19930321,850,0,19930326,PRECISION DRILLING CORPORATION,3,,20130701,Abandoned Crude Oil,436.4,269,PRIMARY,Waterflood,773,770,823,GLAUCONITIC SS,124211.4,SPARKY I,YES,BWL,AB4,Medicine Hat,0,1104767.5,108790.45,20190529,17296.3,175644,19930325,702,264.11,59.46,3.59,0.73,0.55,116.08,105,0.68,,0,0,,140,2,5262,30,0157283,1,0,,2532.7,89441.45,,0,14.8,G + 4 PC GEL,Cubic metres
100/01-06-045-11W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19930321,850,0,19930326,PRECISION DRILLING CORPORATION,3,,20130701,Abandoned Crude Oil,436.4,269,PRIMARY,Waterflood,773,770,823,GLAUCONITIC SS,124211.4,SPARKY I,YES,BWL,AB4,Medicine Hat,0,1104767.5,108790.45,20190529,17296.3,175644,19930325,702,264.11,59.46,3.59,0.73,0.55,116.08,105,0.68,,0,0,,140,2,5262,30,0157283,1,0,,2532.7,89441.45,,0,4.6,CLASS G NEAT,Cubic metres
100/10-14-093-01W6/00,DEEPER-POOLTEST,Vertical,MUSKEG FM,HOTCHKISS COMMINGLED POOL 002,HOTCHKISS,,19930205,2205,0,19930228,GOLDEN PRAIRIE ENERGY LTD.,14,,19961201,Abandoned Zone Crude Oil,542.09,202.8,PRIMARY,,2124,2110,2183,MUSKEG FM,42281.516,GILWOOD B,YES,BWL,AB7,High Level,0,12038.698,37105.48,20120815,5899.3,1914,19930224,739.3,10.55,33.69,5.97,40.65,13.28,41,35.51,20.29,,0,0,,234,11,16429,77,0156135,7,0,,850.1,30020.998,,0,26.5,CLASS A NEAT,Tonnes
100/10-14-093-01W6/00,DEEPER-POOLTEST,Vertical,MUSKEG FM,HOTCHKISS COMMINGLED POOL 002,HOTCHKISS,,19930205,2205,0,19930228,GOLDEN PRAIRIE ENERGY LTD.,14,,19961201,Abandoned Zone Crude Oil,542.09,202.8,PRIMARY,,2124,2110,2183,MUSKEG FM,42281.516,GILWOOD B,YES,BWL,AB7,High Level,0,12038.698,37105.48,20120815,5899.3,1914,19930224,739.3,10.55,33.69,5.97,40.65,13.28,41,35.51,20.29,,0,0,,234,11,16429,77,0156135,7,0,,850.1,30020.998,,0,10,CLASS G NEAT,Cubic metres
100/10-14-093-01W6/00,DEEPER-POOLTEST,Vertical,MUSKEG FM,HOTCHKISS COMMINGLED POOL 002,HOTCHKISS,,19930205,2205,0,19930228,GOLDEN PRAIRIE ENERGY LTD.,14,,19961201,Abandoned Zone Crude Oil,542.09,202.8,PRIMARY,,2124,2110,2183,MUSKEG FM,42281.516,GILWOOD B,YES,BWL,AB7,High Level,0,12038.698,37105.48,20120815,5899.3,1914,19930224,739.3,10.55,33.69,5.97,40.65,13.28,41,35.51,20.29,,0,0,,234,11,16429,77,0156135,7,0,,850.1,30020.998,,0,50.9,LIGHT WEIGHT,Cubic metres
100/05-06-034-28W4/02,NEW POOL WILDCAT,Vertical,ELLERSLIE MBR,,DAVEY,,20011019,2177.5,0,20011101,CAYMAN VENTURES LTD.,,,,Abandoned Zone,505.8,498.9,PRIMARY,,,,1932.18,MANNVILLE GRP,,,YES,140,AB3,Calgary/Edmonton,,,,20210917,,,20011117,1004.4,,,,,,,,,,,,,,,,,0260199,2,,,,,,,19.3,CLASS G NEAT,Tonnes
100/05-06-034-28W4/02,NEW POOL WILDCAT,Vertical,ELLERSLIE MBR,,DAVEY,,20011019,2177.5,0,20011101,CAYMAN VENTURES LTD.,,,,Abandoned Zone,505.8,498.9,PRIMARY,,,,1932.18,MANNVILLE GRP,,,YES,140,AB3,Calgary/Edmonton,,,,20210917,,,20011117,1004.4,,,,,,,,,,,,,,,,,0260199,2,,,,,,,20,CLASS G NEAT,Tonnes
100/05-06-034-28W4/02,NEW POOL WILDCAT,Vertical,ELLERSLIE MBR,,DAVEY,,20011019,2177.5,0,20011101,CAYMAN VENTURES LTD.,,,,Abandoned Zone,505.8,498.9,PRIMARY,,,,1932.18,MANNVILLE GRP,,,YES,140,AB3,Calgary/Edmonton,,,,20210917,,,20011117,1004.4,,,,,,,,,,,,,,,,,0260199,2,,,,,,,49,LIGHT WEIGHT,Tonnes
100/11-02-040-04W4/00,NEW POOL WILDCAT,Vertical,DEVONIAN SYSTEM,PROVOST COMMINGLED POOL 025,PROVOST,,19880719,860,0,19880725,TRI-CITY DRILLING INC.,4,,20150201,Abandoned Crude Oil,390,277.6,PRIMARY,,801.5,798,798,DINA MBR,26963.867,CUMMINGS H2H,,BWL,AB4,Medicine Hat,0,360052.66,26775.725,20180727,4257,57243.8,19880722,664,0.34,11.17,9.92,0.24,6.32,168.17,11.23,6.36,,0,0,,30,5,5654,28,0134807,2,0,,30.9,1091.2231,,0,14,CLASS G NEAT,Tonnes
100/11-02-040-04W4/00,NEW POOL WILDCAT,Vertical,DEVONIAN SYSTEM,PROVOST COMMINGLED POOL 025,PROVOST,,19880719,860,0,19880725,TRI-CITY DRILLING INC.,4,,20150201,Abandoned Crude Oil,390,277.6,PRIMARY,,801.5,798,798,DINA MBR,26963.867,CUMMINGS H2H,,BWL,AB4,Medicine Hat,0,360052.66,26775.725,20180727,4257,57243.8,19880722,664,0.34,11.17,9.92,0.24,6.32,168.17,11.23,6.36,,0,0,,30,5,5654,28,0134807,2,0,,30.9,1091.2231,,0,10.6,1:1:2 POZ,Tonnes
100/11-02-040-04W4/00,NEW POOL WILDCAT,Vertical,DEVONIAN SYSTEM,PROVOST COMMINGLED POOL 025,PROVOST,,19880719,860,0,19880725,TRI-CITY DRILLING INC.,4,,20150201,Abandoned Crude Oil,390,277.6,PRIMARY,,801.5,798,798,DINA MBR,26963.867,CUMMINGS H2H,,BWL,AB4,Medicine Hat,0,360052.66,26775.725,20180727,4257,57243.8,19880722,664,0.34,11.17,9.92,0.24,6.32,168.17,11.23,6.36,,0,0,,30,5,5654,28,0134807,2,0,,30.9,1091.2231,,0,10,CLASS G NEAT,Tonnes
105/10-11-040-13W4/00,DEVELOPMENT,Deviated,ELLERSLIE MBR,PROVOST ELLERSLIE A4A,PROVOST,,19871021,1046,1030.68,19871026,PRECISION DRILLING CORPORATION,1,,20130501,Abandoned Zone Crude Oil,399.9,316.7,PRIMARY,,1010,1008.6,1008.5,ELLERSLIE MBR,159072.45,ELLERSLIE A4A,,BWL,AB5,Medicine Hat,0,5744925.5,148920.7,20171118,23676.5,913370.2,19871025,712.6,16.04,70.1,0.11,3.81,2.52,1530.15,72.87,3.18,,0,0,,84,5,6574,35,0129027,3,0,,1667.3,58880.145,,0,11.3,CLASS G NEAT,Cubic metres
105/10-11-040-13W4/00,DEVELOPMENT,Deviated,ELLERSLIE MBR,PROVOST ELLERSLIE A4A,PROVOST,,19871021,1046,1030.68,19871026,PRECISION DRILLING CORPORATION,1,,20130501,Abandoned Zone Crude Oil,399.9,316.7,PRIMARY,,1010,1008.6,1008.5,ELLERSLIE MBR,159072.45,ELLERSLIE A4A,,BWL,AB5,Medicine Hat,0,5744925.5,148920.7,20171118,23676.5,913370.2,19871025,712.6,16.04,70.1,0.11,3.81,2.52,1530.15,72.87,3.18,,0,0,,84,5,6574,35,0129027,3,0,,1667.3,58880.145,,0,11,1:1:2 POZ,Cubic metres
105/10-11-040-13W4/00,DEVELOPMENT,Deviated,ELLERSLIE MBR,PROVOST ELLERSLIE A4A,PROVOST,,19871021,1046,1030.68,19871026,PRECISION DRILLING CORPORATION,1,,20130501,Abandoned Zone Crude Oil,399.9,316.7,PRIMARY,,1010,1008.6,1008.5,ELLERSLIE MBR,159072.45,ELLERSLIE A4A,,BWL,AB5,Medicine Hat,0,5744925.5,148920.7,20171118,23676.5,913370.2,19871025,712.6,16.04,70.1,0.11,3.81,2.52,1530.15,72.87,3.18,,0,0,,84,5,6574,35,0129027,3,0,,1667.3,58880.145,,0,5,G + 15 PC SALT,Cubic metres
100/09-15-027-02W4/02,DEVELOPMENT,Vertical,BANFF FM,,SIBBALD,,20040516,905,0,20040522,PRECISION DRILLING CORPORATION,2,,20061101,Abandoned Crude Oil,529.89,211.6,PRIMARY,,870,868.4,892.25,BANFF FM,532.8638,,YES,360,AB3,Medicine Hat,0,20846.32,345.9396,20201123,55,3314.3,20040522,737.6,6.7,2.76,160.06,5.16,1.16,25.33,3.92,2.05,,0,0,,,,,,0307848,3,0,,30.7,1084.1603,,0,9.3,CLASS G NEAT,Tonnes
