UWI,Lahee Classification,Well Trajectory,Projected Formation,Producing Formation,Field,Type,Spud Date,Total Well Depth (mKB),True Vertical Depth (m TVD),Rig Release Date,Drilling Contractor Name,Completion Length (m),Last Injection Date,Last Production Date,Full Status,Base Of Groundwater Protection Elev. (m above sea level),Base Of Groundwater Protection Depth (mKB),Recovery Mechanism,Scheme Sub Type,Completion Bottom (mKB),Completion Top (mKB),Deepest Form. Depth (mKB),Deepest Form. Name,Cum. BOE (bbl),Geological Formation,Fractured Well Flag,EDCT,PSAC Area Code,LLR Abandonment Area,Cum. Gas Injection - E3M3 (e3m3),Cum. Water Production (bbl),Cum. Oil Production (bbl),Surface Aband. Date,Cum. Oil Production (m3),Cum. Water Production (m3),Final Drill Date,Ground Elevation (m above sea level),Initial 3Mth Prod. Gas (Mcf/d),Initial 3Mth Prod. Oil (BBL/d),Initial 3Mth Prod. Water (BBL/d),Last 3Mth Prod. Gas (Mcf/d),Last 3Mth Prod. Oil (BBL/d),Last 3Mth Prod. Water (BBL/d),Initial 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. Condensate (BBL/d),Cum. Condensate Production (bbl),Cum. Water Injection - M3 (m3),Cum. Co2 Injection (e3m3),Oil Pool  Area Pool Ha (ha),Oil Pool Average Pay Thickness (m),Oil Pool Initial Pressure (kpa),Oil Pool Temperature (ºC),Licence,Perforation Count,Cum. Condensate Production (m3),Cum. CO2 Injection (mcf),Cum. Gas Production (e3m3),Cum. Gas Production (mcf),Initial 3Mth Prod. Condensate (BBL/d),Cum. Water Injection - BBL (bbl),Cement Amount,Cement Type,Cement Unit
104/09-27-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930228,1059,1006.77,19930305,CAYMAN VENTURES LTD.,3,,20140201,Abandoned Crude Oil,399.2,335.2,PRIMARY,,1028.4,1025.2,,,27498.184,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,2574869.2,25586.32,20160308,4067.9,409371.5,19930304,730.9,2.56,7.15,387.66,2.86,1.34,294.68,7.59,1.83,,0,0,,184,3,6464,34,0155320,2,0,,314,11088.806,,0,13.5,GPSL/GPCEM/THX,Tonnes
104/14-02-040-04W4/00,DEVELOPMENT,Horizontal,DINA MBR,PROVOST COMMINGLED POOL 025,PROVOST,,20120531,1493,802.35,20120604,CHAMPION DRILLING INC.,540,,20150101,Abandoned Crude Oil,392.9,275.8,PRIMARY,,1492.6,952.8,,,9866.633,CUMMINGS H2H,,360,AB4,Medicine Hat,0,123034.99,9765.561,20180725,1552.6,19561,20120604,664.5,0.58,40.24,12.01,0.23,1.07,67.52,40.34,1.11,,0,0,,30,5,5654,28,0444973,,0,,16.6,586.22345,,0,14,CLASS C NEAT,Tonnes
104/14-02-040-04W4/00,DEVELOPMENT,Horizontal,DINA MBR,PROVOST COMMINGLED POOL 025,PROVOST,,20120531,1493,802.35,20120604,CHAMPION DRILLING INC.,540,,20150101,Abandoned Crude Oil,392.9,275.8,PRIMARY,,1492.6,952.8,,,9866.633,CUMMINGS H2H,,360,AB4,Medicine Hat,0,123034.99,9765.561,20180725,1552.6,19561,20120604,664.5,0.58,40.24,12.01,0.23,1.07,67.52,40.34,1.11,,0,0,,30,5,5654,28,0444973,,0,,16.6,586.22345,,0,21,LIGHT WEIGHT,Tonnes
104/14-02-040-04W4/00,DEVELOPMENT,Horizontal,DINA MBR,PROVOST COMMINGLED POOL 025,PROVOST,,20120531,1493,802.35,20120604,CHAMPION DRILLING INC.,540,,20150101,Abandoned Crude Oil,392.9,275.8,PRIMARY,,1492.6,952.8,,,9866.633,CUMMINGS H2H,,360,AB4,Medicine Hat,0,123034.99,9765.561,20180725,1552.6,19561,20120604,664.5,0.58,40.24,12.01,0.23,1.07,67.52,40.34,1.11,,0,0,,30,5,5654,28,0444973,,0,,16.6,586.22345,,0,0,SLOTTED LINER,
100/12-24-057-06W5/00,NEW POOL WILDCAT,Vertical,BANFF FM,,UNDEFINED,,20030823,1337,0,20030829,PRECISION DRILLING CORPORATION,,,,Abandoned,47.59,636.2,PRIMARY,,,,,,,,,140,AB5,Calgary/Edmonton,,,,20030928,,,20030828,680.5,,,,,,,,,,,,,,,,,0291325,,,,,,,,15.9,CLASS G NEAT,Tonnes
102/15-02-052-16W4/00,DEVELOPMENT,Vertical,BELLY RIVER GRP,,INLAND,,20061220,181,0,20061221,TRI-CITY DRILLING INC.,1,,20081201,Suspended Gas,335.04,338.4,PRIMARY,,181,180,,,3334.8005,,,140,AB5,Calgary/Edmonton,0,335.24692,0,,0,53.3,20061221,673.4,176.25,,1.67,18.23,,3.58,30.39,3.14,,0,0,,,,,,0369511,,0,,547.7,19341.844,,0,4.8,CLASS A NEAT,Tonnes
100/08-31-035-09W5/02,NEW POOL WILDCAT,Deviated,ELLERSLIE MBR,,RICINUS,,20040612,3570,3544.6,20040718,PRECISION DRILLING CORPORATION,,,,Abandoned,,,PRIMARY,,,,,,,,YES,140,AB2,Drayton Valley/Grande Prairie,,,,20070626,,,20040713,1281,,,,,,,,,,,,,,,,,0309228,3,,,,,,,26.6,CLASS G NEAT,Cubic metres
100/08-31-035-09W5/02,NEW POOL WILDCAT,Deviated,ELLERSLIE MBR,,RICINUS,,20040612,3570,3544.6,20040718,PRECISION DRILLING CORPORATION,,,,Abandoned,,,PRIMARY,,,,,,,,YES,140,AB2,Drayton Valley/Grande Prairie,,,,20070626,,,20040713,1281,,,,,,,,,,,,,,,,,0309228,3,,,,,,,26.4,CLASS G NEAT,Cubic metres
100/09-16-101-07W6/00,DEVELOPMENT,Vertical,SHUNDA FM,,MEGA,,20040210,755,0,20040215,TRI-CITY DRILLING INC.,,,,Abandoned,520.7,198.4,PRIMARY,,,,,,,,,140,AB7,High Level,,,,20160129,,,20040213,715.3,,,,,,,,,,,,,,,,,0302462,1,,,,,,,11,CLASS G NEAT,Tonnes
100/09-16-101-07W6/00,DEVELOPMENT,Vertical,SHUNDA FM,,MEGA,,20040210,755,0,20040215,TRI-CITY DRILLING INC.,,,,Abandoned,520.7,198.4,PRIMARY,,,,,,,,,140,AB7,High Level,,,,20160129,,,20040213,715.3,,,,,,,,,,,,,,,,,0302462,1,,,,,,,14,GPSL/GPCEM/THX,Tonnes
103/07-27-040-12W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930323,1006,0,19930327,CAYMAN VENTURES LTD.,2,,19970501,Abandoned Crude Oil,399.28,340.5,PRIMARY,,980.5,978.5,,,145.92361,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,12131.158,145.92361,20160924,23.2,1928.7,19930326,736.3,,1.57,186.77,,4.71,195.66,1.57,4.71,,0,0,,184,3,6464,34,0157446,1,0,,0,0,,0,12,CLASS A NEAT,Tonnes
103/07-27-040-12W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930323,1006,0,19930327,CAYMAN VENTURES LTD.,2,,19970501,Abandoned Crude Oil,399.28,340.5,PRIMARY,,980.5,978.5,,,145.92361,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,12131.158,145.92361,20160924,23.2,1928.7,19930326,736.3,,1.57,186.77,,4.71,195.66,1.57,4.71,,0,0,,184,3,6464,34,0157446,1,0,,0,0,,0,6.3,GPSL/GPCEM/THX,Tonnes
103/07-27-040-12W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930323,1006,0,19930327,CAYMAN VENTURES LTD.,2,,19970501,Abandoned Crude Oil,399.28,340.5,PRIMARY,,980.5,978.5,,,145.92361,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,12131.158,145.92361,20160924,23.2,1928.7,19930326,736.3,,1.57,186.77,,4.71,195.66,1.57,4.71,,0,0,,184,3,6464,34,0157446,1,0,,0,0,,0,11.5,GPSL/GPCEM/THX,Tonnes
103/07-27-040-12W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930323,1006,0,19930327,CAYMAN VENTURES LTD.,2,,19970501,Abandoned Crude Oil,399.28,340.5,PRIMARY,,980.5,978.5,,,145.92361,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,12131.158,145.92361,20160924,23.2,1928.7,19930326,736.3,,1.57,186.77,,4.71,195.66,1.57,4.71,,0,0,,184,3,6464,34,0157446,1,0,,0,0,,0,7.3,GPSL/GPCEM/THX,Tonnes
100/13-02-038-24W4/02,OUTPOST,Deviated,LEDUC FM,HAYNES COMMINGLED POOL 001,HAYNES,,20010523,1966.7,1866.2,20010616,ATCO WELL SERVICING,6,,20100701,Abandoned Crude Oil,335.09,502.8,PRIMARY,,1929,1923.5,,,44034.234,D-2 A,,570,AB5,Calgary/Edmonton,0,423.30426,36774.637,20171017,5846.7,67.3,20010613,834.4,37.2,56.29,0.83,1.69,1.23,0.55,62.7,1.52,,0,0,,1426,8,15854,61,0254435,6,0,,1192.3,42105.676,,0,27,CLASS G NEAT,Tonnes
103/10-07-039-09W4/00,DEVELOPMENT,Deviated,DINA MBR,PROVOST UPPER MANNVILLE O6O,PROVOST,,19940426,1000,972.01,19940430,PRECISION DRILLING CORPORATION,4,,20111201,Abandoned Zone Crude Oil,383.74,360.8,PRIMARY,,950.5,947,,,23745.969,UPPER MANNVILLE O6O,YES,BWL,AB4,Medicine Hat,0,102858.53,23385.516,20190219,3718,16353.2,19940429,740.3,8.83,99.56,25.7,0.73,0.58,26.5,101.08,0.71,,0,0,,8,8,5593,34,0164845,6,0,,59.2,2090.6282,,0,6,GPSL/GPCEM/THX,Tonnes
100/16-13-046-15W4/02,OUTPOST,Vertical,WABAMUN GRP,,BRUCE,,20030918,950,0,20030928,TRAILBLAZER DRILLING CORP.,,,,Abandoned,395.4,315.1,PRIMARY,,,,,,,,,140,AB5,Medicine Hat,,,,20111223,,,20030927,706.5,,,,,,,,,,,,,,,,,0293034,2,,,,,,,5.7,CLASS C NEAT,Tonnes
100/16-13-046-15W4/02,OUTPOST,Vertical,WABAMUN GRP,,BRUCE,,20030918,950,0,20030928,TRAILBLAZER DRILLING CORP.,,,,Abandoned,395.4,315.1,PRIMARY,,,,,,,,,140,AB5,Medicine Hat,,,,20111223,,,20030927,706.5,,,,,,,,,,,,,,,,,0293034,2,,,,,,,15,LIGHT WEIGHT,Tonnes
100/15-03-087-09W5/02,NEW POOL WILDCAT,Deviated,PRECAMBRIAN SYSTEM,,LOON,,20020725,1575,1466.26,20020806,SEAMANS DRILLING INC.,,,,Abandoned,280.01,249.5,PRIMARY,,,,,,,,YES,280,AB7,Athabasca/Peace River,,,,20150629,,,20020804,524.3,,,,,,,,,,,,,,,,,0271992,3,,,,,,,26,CLASS G NEAT,Tonnes
100/15-03-087-09W5/02,NEW POOL WILDCAT,Deviated,PRECAMBRIAN SYSTEM,,LOON,,20020725,1575,1466.26,20020806,SEAMANS DRILLING INC.,,,,Abandoned,280.01,249.5,PRIMARY,,,,,,,,YES,280,AB7,Athabasca/Peace River,,,,20150629,,,20020804,524.3,,,,,,,,,,,,,,,,,0271992,3,,,,,,,37,CLASS G NEAT,Tonnes
100/15-03-087-09W5/02,NEW POOL WILDCAT,Deviated,PRECAMBRIAN SYSTEM,,LOON,,20020725,1575,1466.26,20020806,SEAMANS DRILLING INC.,,,,Abandoned,280.01,249.5,PRIMARY,,,,,,,,YES,280,AB7,Athabasca/Peace River,,,,20150629,,,20020804,524.3,,,,,,,,,,,,,,,,,0271992,3,,,,,,,13,CLASS G NEAT,Tonnes
104/07-27-040-12W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19950801,1003,0,19950804,EXCALIBUR DRILLING LTD,1,,20140201,Abandoned Crude Oil,399.28,339,PRIMARY,,976.9,975.5,,,70239.8,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,4689475.5,65694.555,20160929,10444.6,745567,19950803,734.1,10.75,35.81,156.86,4.16,5.82,724.37,37.66,6.54,,0,0,,184,3,6464,34,0179511,2,0,,746.5,26362.398,,0,17,CLASS G NEAT,Tonnes
104/07-27-040-12W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19950801,1003,0,19950804,EXCALIBUR DRILLING LTD,1,,20140201,Abandoned Crude Oil,399.28,339,PRIMARY,,976.9,975.5,,,70239.8,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,4689475.5,65694.555,20160929,10444.6,745567,19950803,734.1,10.75,35.81,156.86,4.16,5.82,724.37,37.66,6.54,,0,0,,184,3,6464,34,0179511,2,0,,746.5,26362.398,,0,22,1:1:2 POZ,Tonnes
104/07-27-040-12W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19950801,1003,0,19950804,EXCALIBUR DRILLING LTD,1,,20140201,Abandoned Crude Oil,399.28,339,PRIMARY,,976.9,975.5,,,70239.8,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,4689475.5,65694.555,20160929,10444.6,745567,19950803,734.1,10.75,35.81,156.86,4.16,5.82,724.37,37.66,6.54,,0,0,,184,3,6464,34,0179511,2,0,,746.5,26362.398,,0,5,GPSL/GPCEM/THX,Tonnes
103/10-07-039-09W4/02,DEVELOPMENT,Deviated,DINA MBR,,PROVOST,,19940426,1000,972.01,19940430,PRECISION DRILLING CORPORATION,,,,Abandoned,383.74,360.8,,,,,,,,,YES,BWL,AB4,Medicine Hat,,,,20190219,,,19940429,740.3,,,,,,,,,,,,,,,,,0164845,6,,,,,,,13.5,CLASS G NEAT,Tonnes
103/10-07-039-09W4/02,DEVELOPMENT,Deviated,DINA MBR,,PROVOST,,19940426,1000,972.01,19940430,PRECISION DRILLING CORPORATION,,,,Abandoned,383.74,360.8,,,,,,,,,YES,BWL,AB4,Medicine Hat,,,,20190219,,,19940429,740.3,,,,,,,,,,,,,,,,,0164845,6,,,,,,,22,1:1:2 POZ,Tonnes
103/10-07-039-09W4/02,DEVELOPMENT,Deviated,DINA MBR,,PROVOST,,19940426,1000,972.01,19940430,PRECISION DRILLING CORPORATION,,,,Abandoned,383.74,360.8,,,,,,,,,YES,BWL,AB4,Medicine Hat,,,,20190219,,,19940429,740.3,,,,,,,,,,,,,,,,,0164845,6,,,,,,,6,GPSL/GPCEM/THX,Tonnes
102/01-06-045-11W4/00,DEVELOPMENT,Deviated,CUMMINGS MBR,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19950209,941,869.04,19950213,PRECISION DRILLING CORPORATION,1,,20130701,Abandoned Crude Oil,436.4,268.9,PRIMARY,Waterflood,829.7,828.7,,,56439.348,SPARKY I,YES,BWL,AB4,Medicine Hat,0,856791.1,53780.4,20190529,8550.4,136218.9,19950212,701.1,34.49,16.05,100.28,0.35,1.24,155.44,22,1.3,,0,0,,140,2,5262,30,0174751,1,0,,436.7,15421.915,,0,11,CLASS G NEAT,Tonnes
102/01-06-045-11W4/00,DEVELOPMENT,Deviated,CUMMINGS MBR,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19950209,941,869.04,19950213,PRECISION DRILLING CORPORATION,1,,20130701,Abandoned Crude Oil,436.4,268.9,PRIMARY,Waterflood,829.7,828.7,,,56439.348,SPARKY I,YES,BWL,AB4,Medicine Hat,0,856791.1,53780.4,20190529,8550.4,136218.9,19950212,701.1,34.49,16.05,100.28,0.35,1.24,155.44,22,1.3,,0,0,,140,2,5262,30,0174751,1,0,,436.7,15421.915,,0,22.5,CLASS G NEAT,Tonnes
102/01-06-045-11W4/00,DEVELOPMENT,Deviated,CUMMINGS MBR,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19950209,941,869.04,19950213,PRECISION DRILLING CORPORATION,1,,20130701,Abandoned Crude Oil,436.4,268.9,PRIMARY,Waterflood,829.7,828.7,,,56439.348,SPARKY I,YES,BWL,AB4,Medicine Hat,0,856791.1,53780.4,20190529,8550.4,136218.9,19950212,701.1,34.49,16.05,100.28,0.35,1.24,155.44,22,1.3,,0,0,,140,2,5262,30,0174751,1,0,,436.7,15421.915,,0,5,GPSL/GPCEM/THX,Tonnes
103/07-06-045-11W4/00,DEVELOPMENT,Deviated,CUMMINGS MBR,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19970825,964,824.56,19970830,PRECISION DRILLING CORPORATION,1,,20070601,Abandoned Crude Oil,396.6,312.6,PRIMARY,Waterflood,911,910,,,10396.963,SPARKY I,YES,BWL,AB4,Medicine Hat,0,187164.02,9422.766,20190513,1498.1,29756.7,19970829,707,1.47,6.28,24.22,0.19,0.58,50.04,6.53,0.61,,0,0,,140,2,5262,30,0204887,1,0,,160,5650.3467,,0,8.4,CLASS G NEAT,Tonnes
103/07-06-045-11W4/00,DEVELOPMENT,Deviated,CUMMINGS MBR,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19970825,964,824.56,19970830,PRECISION DRILLING CORPORATION,1,,20070601,Abandoned Crude Oil,396.6,312.6,PRIMARY,Waterflood,911,910,,,10396.963,SPARKY I,YES,BWL,AB4,Medicine Hat,0,187164.02,9422.766,20190513,1498.1,29756.7,19970829,707,1.47,6.28,24.22,0.19,0.58,50.04,6.53,0.61,,0,0,,140,2,5262,30,0204887,1,0,,160,5650.3467,,0,19,GPSL/GPCEM/THX,Tonnes
103/07-06-045-11W4/00,DEVELOPMENT,Deviated,CUMMINGS MBR,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19970825,964,824.56,19970830,PRECISION DRILLING CORPORATION,1,,20070601,Abandoned Crude Oil,396.6,312.6,PRIMARY,Waterflood,911,910,,,10396.963,SPARKY I,YES,BWL,AB4,Medicine Hat,0,187164.02,9422.766,20190513,1498.1,29756.7,19970829,707,1.47,6.28,24.22,0.19,0.58,50.04,6.53,0.61,,0,0,,140,2,5262,30,0204887,1,0,,160,5650.3467,,0,6,GPSL/GPCEM/THX,Tonnes
100/07-34-035-10W4/00,DEVELOPMENT,Vertical,PALEOZOIC ERA,,PROVOST,,20030715,1069.9,0,20030719,TEMPCO DRILLING LTD,,,,Abandoned,406.54,373,PRIMARY,,,,,,,,,140,AB4,Medicine Hat,,,,20090810,,,20030718,775.5,,,,,,,,,,,,,,,,,0289691,,,,,,,,10,CLASS G NEAT,Tonnes
100/10-35-034-06W5/00,DEEPER-POOLTEST,Vertical,SHUNDA FM,,CAROLINE,,19970824,2965,0,19970917,CAN-TEX DRILLING & EXPLORATION ULC,,,,Abandoned,,,PRIMARY,,,,,,,,,BWL,AB2,Calgary/Edmonton,,,,19970916,,,19970910,1166,,,,,,,,,,,,,,,,,0204991,,,,,,,,31.6,CLASS G NEAT,Tonnes
100/12-06-060-07W5/00,OUTPOST,Vertical,BANFF FM,,UNDEFINED,,20030710,1482,0,20030717,PRECISION DRILLING CORPORATION,,,,Abandoned Zone,71.74,703.7,PRIMARY,,,,,,,,YES,280,AB5,Athabasca/Peace River,,,,20080125,,,20030715,771.2,,,,,,,,,,,,,,,,,0289054,2,,,,,,,16.7,CLASS G NEAT,Tonnes
100/12-06-060-07W5/00,OUTPOST,Vertical,BANFF FM,,UNDEFINED,,20030710,1482,0,20030717,PRECISION DRILLING CORPORATION,,,,Abandoned Zone,71.74,703.7,PRIMARY,,,,,,,,YES,280,AB5,Athabasca/Peace River,,,,20080125,,,20030715,771.2,,,,,,,,,,,,,,,,,0289054,2,,,,,,,17,LIGHT WEIGHT,Tonnes
100/12-06-060-07W5/00,OUTPOST,Vertical,BANFF FM,,UNDEFINED,,20030710,1482,0,20030717,PRECISION DRILLING CORPORATION,,,,Abandoned Zone,71.74,703.7,PRIMARY,,,,,,,,YES,280,AB5,Athabasca/Peace River,,,,20080125,,,20030715,771.2,,,,,,,,,,,,,,,,,0289054,2,,,,,,,10,CLASS G NEAT,Tonnes
102/13-22-005-05W4/00,DEVELOPMENT,Vertical,SAWTOOTH FM,MANYBERRIES SUNBURST Q,MANYBERRIES,,19971212,1183,0,19971216,ARTISAN CORPORATION,18,,20131001,Abandoned Crude Oil,480,520.5,WATER FLOOD,Waterflood,1095,1077,,,219191.36,SUNBURST Q,,BWL,AB3,Medicine Hat,0,4279352.5,202667.14,20201115,32221.5,680362.7,19971215,996.8,124.15,303.01,96.03,1.38,2,399.83,324.42,2.24,,0,0,,,2,8568,33,0209940,1,0,,2713.9,95840.48,,0,17,CLASS G NEAT,Tonnes
102/13-22-005-05W4/00,DEVELOPMENT,Vertical,SAWTOOTH FM,MANYBERRIES SUNBURST Q,MANYBERRIES,,19971212,1183,0,19971216,ARTISAN CORPORATION,18,,20131001,Abandoned Crude Oil,480,520.5,WATER FLOOD,Waterflood,1095,1077,,,219191.36,SUNBURST Q,,BWL,AB3,Medicine Hat,0,4279352.5,202667.14,20201115,32221.5,680362.7,19971215,996.8,124.15,303.01,96.03,1.38,2,399.83,324.42,2.24,,0,0,,,2,8568,33,0209940,1,0,,2713.9,95840.48,,0,24,1:1:2 POZ,Tonnes
102/13-22-005-05W4/00,DEVELOPMENT,Vertical,SAWTOOTH FM,MANYBERRIES SUNBURST Q,MANYBERRIES,,19971212,1183,0,19971216,ARTISAN CORPORATION,18,,20131001,Abandoned Crude Oil,480,520.5,WATER FLOOD,Waterflood,1095,1077,,,219191.36,SUNBURST Q,,BWL,AB3,Medicine Hat,0,4279352.5,202667.14,20201115,32221.5,680362.7,19971215,996.8,124.15,303.01,96.03,1.38,2,399.83,324.42,2.24,,0,0,,,2,8568,33,0209940,1,0,,2713.9,95840.48,,0,10,CLASS G NEAT,Tonnes
102/07-06-045-11W4/00,DEVELOPMENT,Deviated,CUMMINGS MBR,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19950118,937,866.44,19950124,PRECISION DRILLING CORPORATION,4,,20101201,Abandoned Crude Oil,434.9,271.8,PRIMARY,Waterflood,818,814.5,,,61749.73,SPARKY I,YES,BWL,AB4,Medicine Hat,0,477873.4,59239.953,20190503,9418.4,75975.8,19950122,702.4,40.03,52.41,27.5,0.58,0.46,106.48,59.31,0.56,,0,0,,140,2,5262,30,0174749,1,0,,412.2,14556.706,,0,10,CLASS G NEAT,Tonnes
102/07-06-045-11W4/00,DEVELOPMENT,Deviated,CUMMINGS MBR,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19950118,937,866.44,19950124,PRECISION DRILLING CORPORATION,4,,20101201,Abandoned Crude Oil,434.9,271.8,PRIMARY,Waterflood,818,814.5,,,61749.73,SPARKY I,YES,BWL,AB4,Medicine Hat,0,477873.4,59239.953,20190503,9418.4,75975.8,19950122,702.4,40.03,52.41,27.5,0.58,0.46,106.48,59.31,0.56,,0,0,,140,2,5262,30,0174749,1,0,,412.2,14556.706,,0,31,G + 4 PC GEL,Tonnes
102/07-06-045-11W4/00,DEVELOPMENT,Deviated,CUMMINGS MBR,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19950118,937,866.44,19950124,PRECISION DRILLING CORPORATION,4,,20101201,Abandoned Crude Oil,434.9,271.8,PRIMARY,Waterflood,818,814.5,,,61749.73,SPARKY I,YES,BWL,AB4,Medicine Hat,0,477873.4,59239.953,20190503,9418.4,75975.8,19950122,702.4,40.03,52.41,27.5,0.58,0.46,106.48,59.31,0.56,,0,0,,140,2,5262,30,0174749,1,0,,412.2,14556.706,,0,5,GPSL/GPCEM/THX,Tonnes
100/03-30-037-08W4/00,DEEPER-POOLTEST,Vertical,WINTERBURN GRP,PROVOST COMMINGLED MFP9515,PROVOST,,20000428,1005,0,20000501,TRI-CITY DRILLING INC.,2,,20011101,Abandoned Gas,372.4,366.2,PRIMARY,,809,807,,,1636.6874,BELLY RIVER DD,YES,BWL,AB4,Medicine Hat,0,230.20708,0,20051222,0,36.6,20000430,735.1,131.17,,2.7,7.96,,2.53,24.35,3.06,1.69,153.47139,0,,,2,,,0234065,5,24.4,,243.6,8602.652,1.73,0,9,CLASS G NEAT,Tonnes
100/03-30-037-08W4/00,DEEPER-POOLTEST,Vertical,WINTERBURN GRP,PROVOST COMMINGLED MFP9515,PROVOST,,20000428,1005,0,20000501,TRI-CITY DRILLING INC.,2,,20011101,Abandoned Gas,372.4,366.2,PRIMARY,,809,807,,,1636.6874,BELLY RIVER DD,YES,BWL,AB4,Medicine Hat,0,230.20708,0,20051222,0,36.6,20000430,735.1,131.17,,2.7,7.96,,2.53,24.35,3.06,1.69,153.47139,0,,,2,,,0234065,5,24.4,,243.6,8602.652,1.73,0,5,CLASS G NEAT,Tonnes
100/03-30-037-08W4/00,DEEPER-POOLTEST,Vertical,WINTERBURN GRP,PROVOST COMMINGLED MFP9515,PROVOST,,20000428,1005,0,20000501,TRI-CITY DRILLING INC.,2,,20011101,Abandoned Gas,372.4,366.2,PRIMARY,,809,807,,,1636.6874,BELLY RIVER DD,YES,BWL,AB4,Medicine Hat,0,230.20708,0,20051222,0,36.6,20000430,735.1,131.17,,2.7,7.96,,2.53,24.35,3.06,1.69,153.47139,0,,,2,,,0234065,5,24.4,,243.6,8602.652,1.73,0,12,1:1:2 POZ,Tonnes
102/07-04-048-21W4/00,NEW POOL WILDCAT,Vertical,OSTRACOD MEMBER,,BITTERN LAKE,,20040511,1211,0,20040515,AKITA DRILLING LTD,32,,20060701,Abandoned Coalbed Methane-Coals Only,501.8,264.2,PRIMARY,,1136,1104.5,,,659.4101,,YES,140,AB5,Calgary/Edmonton,0,26042.332,0,20180911,0,4140.4,20040515,762.6,14.51,,136.58,8.62,,34.74,2.5,1.49,,0,0,,,,,,0306919,2,0,,108.3,3824.5784,,0,15,CLASS G NEAT,Tonnes
102/07-04-048-21W4/00,NEW POOL WILDCAT,Vertical,OSTRACOD MEMBER,,BITTERN LAKE,,20040511,1211,0,20040515,AKITA DRILLING LTD,32,,20060701,Abandoned Coalbed Methane-Coals Only,501.8,264.2,PRIMARY,,1136,1104.5,,,659.4101,,YES,140,AB5,Calgary/Edmonton,0,26042.332,0,20180911,0,4140.4,20040515,762.6,14.51,,136.58,8.62,,34.74,2.5,1.49,,0,0,,,,,,0306919,2,0,,108.3,3824.5784,,0,15,CLASS G NEAT,Tonnes
100/02-18-038-16W4/02,DEVELOPMENT,Vertical,WABAMUN GRP,,HALKIRK,,20060101,1259,0,20060105,CHAMPION DRILLING INC.,9,,20061201,Abandoned Gas,455.2,373.8,PRIMARY,,1195,1186,,,985.1574,,,140,AB5,Calgary/Edmonton,0,0.62898105,0,20191129,0,0.1,20060103,825.4,73.21,,0.07,0.38,,0.02,12.62,0.07,,0,0,,,,,,0344496,5,0,,161.8,5713.913,,0,6.5,CLASS G NEAT,Tonnes
100/02-18-038-16W4/02,DEVELOPMENT,Vertical,WABAMUN GRP,,HALKIRK,,20060101,1259,0,20060105,CHAMPION DRILLING INC.,9,,20061201,Abandoned Gas,455.2,373.8,PRIMARY,,1195,1186,,,985.1574,,,140,AB5,Calgary/Edmonton,0,0.62898105,0,20191129,0,0.1,20060103,825.4,73.21,,0.07,0.38,,0.02,12.62,0.07,,0,0,,,,,,0344496,5,0,,161.8,5713.913,,0,12,LIGHT WEIGHT,Tonnes
100/02-18-038-16W4/02,DEVELOPMENT,Vertical,WABAMUN GRP,,HALKIRK,,20060101,1259,0,20060105,CHAMPION DRILLING INC.,9,,20061201,Abandoned Gas,455.2,373.8,PRIMARY,,1195,1186,,,985.1574,,,140,AB5,Calgary/Edmonton,0,0.62898105,0,20191129,0,0.1,20060103,825.4,73.21,,0.07,0.38,,0.02,12.62,0.07,,0,0,,,,,,0344496,5,0,,161.8,5713.913,,0,5.2,CLASS G NEAT,Tonnes
